Group A,Qatar,MF,Naif Al-Hadhrami,Al-Rayyan,Qatar,50,4,2,3806,0,0.142,0
Group E,Spain,DF,Aymeric Laporte,Manchester City,England,8,0,1,634,0,0.142,0
Group F,Canada,DF,Joel Waterman,CF Montréal,Canada,36,3,2,3169,0,0.142,0
Group A,Senegal,MF,Pathé Ciss,Rayo Vallecano,Spain,13,1,0,637,0,0.141,0
Group A,Ecuador,DF,Pervis Estupiñán,Brighton & Hove Albion,England,12,0,1,649,0,0.139,0
Group D,France,MF,Aurélien Tchouaméni,Real Madrid,Spain,18,0,2,1291,0,0.139,0
Group G,Switzerland,DF,Nico Elvedi,Borussia Mönchengladbach,Germany,15,2,0,1305,0,0.138,0
Group C,Mexico,FW,Roberto Alvarado,Guadalajara,Mexico,18,2,0,1337,0,0.135,0
Group F,Croatia,DF,Josip Juranović,Celtic,Scotland,15,1,1,1342,0,0.134,0
Group A,Senegal,DF,Youssouf Sabaly,Real Betis,Spain,10,0,1,676,0,0.133,0
Group B,England,DF,Ben White,Arsenal,England,19,0,2,1350,0,0.133,0
Group H,South Korea,MF,Kwon Chang-hoon,Gimcheon Sangmu,South Korea,36,0,3,2029,0,0.133,0
Group E,Germany,DF,Christian Günter,SC Freiburg,Germany,23,0,3,2051,0,0.132,0
Group H,South Korea,DF,Kwon Kyung-won,Gamba Osaka,Japan,19,2,0,1365,0,0.132,0
Group F,Croatia,DF,Dejan Lovren,Zenit Saint Petersburg,Russia,16,1,1,1395,0,0.129,0
Group H,Uruguay,DF,Martín Cáceres,LA Galaxy,United States,33,1,2,2120,0,0.127,0
Group A,Netherlands,DF,Daley Blind,Ajax,Netherlands,19,0,2,1442,0,0.125,0
Group C,Saudi Arabia,DF,Abdulelah Al-Amri,Al-Nassr,Saudi Arabia,8,0,1,720,0,0.125,0
Group C,Saudi Arabia,DF,Ali Al-Bulaihi,Al-Hilal,Saudi Arabia,8,1,0,720,0,0.125,0
Group G,Brazil,DF,Thiago Silva,Chelsea,England,17,0,2,1458,0,0.123,0
Group E,Japan,DF,Hiroki Sakai,Urawa Red Diamonds,Japan,28,0,3,2217,0,0.122,0
Group F,Belgium,MF,Thorgan Hazard,Borussia Dortmund,Germany,21,1,0,738,0,0.122,0
Group G,Cameroon,DF,Nouhou Tolo,Seattle Sounders FC,United States,38,1,3,2981,0,0.121,0
Group A,Senegal,DF,Abdou Diallo,RB Leipzig,Germany,11,1,0,751,0,0.12,0
Group A,Qatar,MF,Abdelkarim Hassan,Al-Sadd,Qatar,275,35,22,43710,0,0.117,0
Group C,Argentina,MF,Marcos Acuña,Sevilla,Spain,14,0,1,769,0,0.117,0
Group H,Uruguay,DF,Guillermo Varela,Flamengo,Brazil,35,0,3,2303,0,0.117,0
Group A,Senegal,DF,Cheikhou Kouyaté,Nottingham Forest,England,13,1,0,776,0,0.116,0
Group C,Mexico,MF,Luis Romo,Monterrey,Mexico,20,2,0,1563,0,0.115,0
Group C,Poland,DF,Kamil Glik,Benevento,Italy,9,1,0,781,0,0.115,0
Group F,Belgium,FW,Charles De Ketelaere,Milan,Italy,18,0,1,797,0,0.113,0
Group D,Denmark,DF,Joakim Mæhle,Atalanta,Italy,14,0,1,804,0,0.112,0
Group F,Croatia,MF,Kristijan Jakić,Eintracht Frankfurt,Germany,22,1,1,1623,0,0.111,0
Group G,Serbia,MF,Nemanja Gudelj,Sevilla,Spain,19,2,0,1620,0,0.111,0
Group E,Japan,DF,Takehiro Tomiyasu,Arsenal,England,18,0,1,816,0,0.11,0
Group A,Qatar,DF,Ró-Ró,Al-Sadd,Qatar,215,9,13,18413,0,0.108,0
Group H,South Korea,DF,Hong Chul,Daegu FC,South Korea,35,1,2,2531,0,0.107,0
Group G,Brazil,DF,Danilo,Juventus,Italy,20,0,2,1700,0,0.106,0
Group B,United States,DF,Shaq Moore,Nashville SC,United States,41,0,3,2560,0,0.105,0
Group G,Switzerland,DF,Eray Cömert,Valencia,Spain,11,1,0,873,0,0.103,0
Group B,Iran,MF,Mehdi Torabi,Persepolis,Iran,11,0,1,899,0,0.1,0
Group C,Poland,MF,Damian Szymański,AEK Athens,Greece,11,1,0,901,0,0.1,0
Group F,Belgium,DF,Arthur Theate,Rennes,France,20,2,0,1800,0,0.1,0
Group H,South Korea,DF,Kim Min-jae,Napoli,Italy,20,2,0,1800,0,0.1,0
Group A,Qatar,DF,Bassam Al-Rawi,Al-Duhail,Qatar,102,4,4,7273,0,0.099,0
Group E,Germany,DF,Armel Bella-Kotchap,Southampton,England,11,0,1,906,0,0.099,0
Group F,Morocco,DF,Romain Saïss,Beşiktaş,Turkey,11,0,1,913,0,0.099,0
Group G,Switzerland,DF,Edimilson Fernandes,Mainz 05,Germany,14,0,1,909,0,0.099,0
Group H,Uruguay,MF,Agustín Canobbio,Athletico Paranaense,Brazil,44,3,0,2716,0,0.099,0
Group A,Netherlands,DF,Jurriën Timber,Ajax,Netherlands,21,0,2,1841,0,0.098,0
Group E,Spain,MF,Marcos Llorente,Atlético Madrid,Spain,12,1,0,922,0,0.098,0
Group B,England,MF,Jordan Henderson,Liverpool,England,16,0,1,926,0,0.097,0
Group G,Serbia,MF,Darko Lazović,Hellas Verona,Italy,12,0,1,928,0,0.097,0
Group E,Japan,MF,Gaku Shibasaki,Leganés,Spain,13,0,1,938,0,0.096,0
Group A,Ecuador,MF,Alan Franco,Talleres,Argentina,32,1,2,2835,0,0.095,0
Group B,England,DF,Eric Dier,Tottenham Hotspur,England,22,2,0,1902,0,0.095,0
Group H,South Korea,DF,Kim Tae-hwan,Ulsan Hyundai,South Korea,33,0,3,2899,0,0.093,0
Group F,Croatia,DF,Domagoj Vida,AEK Athens,Greece,11,0,1,982,0,0.092,0
Group H,Uruguay,MF,Lucas Torreira,Galatasaray,Turkey,12,0,1,975,0,0.092,0
Group G,Switzerland,MF,Djibril Sow,Eintracht Frankfurt,Germany,24,2,0,1980,0,0.091,0
Group H,Portugal,DF,Danilo Pereira,Paris Saint-Germain,France,17,1,0,994,0,0.091,0
Group G,Switzerland,DF,Silvan Widmer,Mainz 05,Germany,14,1,0,1016,0,0.089,0
Group G,Switzerland,DF,Manuel Akanji,Manchester City,England,12,0,1,1016,0,0.089,0
Group B,Wales,DF,Ethan Ampadu,Spezia,Italy,12,0,1,1017,0,0.088,0
Group G,Brazil,DF,Alex Sandro,Juventus,Italy,17,0,1,1017,0,0.088,0
Group A,Netherlands,MF,Marten de Roon,Atalanta,Italy,13,0,1,1029,0,0.087,0
Group B,England,FW,Jack Grealish,Manchester City,England,16,1,0,1039,0,0.087,0
Group C,Argentina,DF,Nicolás Otamendi,Benfica,Portugal,23,1,1,2070,0,0.087,0
Group B,United States,DF,DeAndre Yedlin,Inter Miami CF,United States,63,0,5,5261,0,0.086,0
Group C,Poland,MF,Krystian Bielik,Birmingham City,England,13,0,1,1047,0,0.086,0
Group D,Denmark,DF,Rasmus Kristensen,Leeds United,England,12,0,1,1051,0,0.086,0
Group D,Tunisia,DF,Bilel Ifa,Kuwait SC,Kuwait,270,17,5,22962,0,0.086,0
Group F,Belgium,MF,Thomas Meunier,Borussia Dortmund,Germany,14,0,1,1054,0,0.085,0
Group E,Costa Rica,DF,Carlos Martínez,San Carlos,Costa Rica,304,5,18,24823,0,0.083,0
Group F,Morocco,MF,Bilal El Khannous,Genk,Belgium,17,0,1,1108,0,0.081,0
Group F,Belgium,MF,Amadou Onana,Everton,England,15,0,1,1128,0,0.08,0
Group G,Serbia,DF,Srđan Babić,Almería,Spain,13,1,0,1124,0,0.08,0
Group E,Spain,MF,Gavi,Barcelona,Spain,19,0,1,1134,0,0.079,0
Group G,Serbia,DF,Strahinja Eraković,Red Star Belgrade,Serbia,26,0,2,2269,0,0.079,0
Group A,Senegal,DF,Kalidou Koulibaly,Chelsea,England,14,1,0,1168,0,0.077,0
Group C,Mexico,DF,Héctor Moreno,Monterrey,Mexico,18,1,0,1176,0,0.077,0
Group D,Denmark,DF,Joachim Andersen,Crystal Palace,England,13,1,0,1170,0,0.077,0
Group E,Costa Rica,DF,Juan Pablo Vargas,Millonarios,Colombia,40,2,1,3508,0,0.077,0
Group F,Canada,DF,Derek Cornelius,Panetolikos,Greece,14,0,1,1184,0,0.076,0
Group E,Spain,MF,Sergio Busquets,Barcelona,Spain,16,0,1,1202,0,0.075,0
Group A,Netherlands,DF,Matthijs de Ligt,Bayern Munich,Germany,18,1,0,1213,0,0.074,0
Group A,Senegal,DF,Formose Mendy,Amiens,France,14,1,0,1214,0,0.074,0
Group F,Croatia,DF,Joško Gvardiol,RB Leipzig,Germany,19,1,0,1223,0,0.074,0
Group A,Netherlands,DF,Stefan de Vrij,Internazionale,Italy,16,1,0,1255,0,0.072,0
Group A,Senegal,MF,Mamadou Loum,Reading,England,18,1,0,1244,0,0.072,0
Group B,Wales,DF,Joe Rodon,Rennes,France,14,1,0,1258,0,0.072,0
Group E,Japan,DF,Hiroki Ito,VfB Stuttgart,Germany,15,0,1,1256,0,0.072,0
Group F,Croatia,DF,Josip Šutalo,Dinamo Zagreb,Croatia,16,1,0,1257,0,0.072,0
Group G,Serbia,DF,Miloš Veljković,Werder Bremen,Germany,14,1,0,1245,0,0.072,0
Group G,Switzerland,DF,Fabian Schär,Newcastle United,England,14,1,0,1246,0,0.072,0
Group C,Argentina,MF,Guido Rodríguez,Real Betis,Spain,17,1,0,1267,0,0.071,0
Group H,Ghana,DF,Joseph Aidoo,Celta Vigo,Spain,14,1,0,1260,0,0.071,0
Group A,Ecuador,MF,Moisés Caicedo,Brighton & Hove Albion,England,15,1,0,1293,0,0.07,0
Group E,Costa Rica,MF,Douglas López,Herediano,Costa Rica,22,0,1,1277,0,0.07,0
Group H,Ghana,DF,Mohammed Salisu,Southampton,England,15,0,1,1305,0,0.069,0
Group D,Tunisia,DF,Montassar Talbi,Lorient,France,15,0,1,1350,0,0.067,0
Group H,Ghana,MF,Salis Abdul Samed,Lens,France,15,1,0,1350,0,0.067,0
Group C,Poland,DF,Artur Jędrzejczyk,Legia Warsaw,Poland,16,0,1,1369,0,0.066,0
Group G,Cameroon,DF,Jean-Charles Castelletto,Nantes,France,19,0,1,1380,0,0.065,0
Group A,Qatar,MF,Jassem Gaber,Al-Arabi,Qatar,50,0,2,2814,0,0.064,0
Group C,Mexico,DF,Néstor Araujo,América,Mexico,17,0,1,1398,0,0.064,0
Group G,Brazil,DF,Bremer,Juventus,Italy,16,1,0,1396,0,0.064,0
Group A,Ecuador,DF,Piero Hincapié,Bayer Leverkusen,Germany,18,1,0,1461,0,0.062,0
Group A,Ecuador,DF,Xavier Arreaga,Seattle Sounders FC,United States,35,1,1,2894,0,0.062,0
Group B,United States,DF,Joe Scally,Borussia Mönchengladbach,Germany,17,1,0,1465,0,0.061,0
Group H,Portugal,DF,Rúben Dias,Manchester City,England,19,1,0,1468,0,0.061,0
Group B,Wales,DF,Tom Lockyer,Luton Town,England,17,1,0,1499,0,0.06,0
Group C,Poland,DF,Mateusz Wieteska,Clermont,France,17,0,1,1501,0,0.06,0
Group B,Wales,DF,Ben Cabango,Swansea City,Wales,19,1,0,1585,0,0.057,0
Group D,Australia,DF,Miloš Degenek,Columbus Crew,United States,43,0,2,3154,0,0.057,0
Group F,Belgium,MF,Axel Witsel,Atlético Madrid,Spain,21,0,1,1618,0,0.056,0
Group F,Canada,MF,Junior Hoilett,Reading,England,20,1,0,1607,0,0.056,0
Group E,Germany,DF,David Raum,RB Leipzig,Germany,22,0,1,1623,0,0.055,0
Group H,South Korea,DF,Yoon Jong-gyu,FC Seoul,South Korea,37,1,1,3329,0,0.054,0
Group D,Denmark,DF,Jens Stryger Larsen,Trabzonspor,Turkey,21,1,0,1738,0,0.052,0
Group G,Brazil,DF,Marquinhos,Paris Saint-Germain,France,21,1,0,1723,0,0.052,0
Group A,Qatar,MF,Assim Madibo,Al-Duhail,Qatar,96,0,3,5423,0,0.05,0
Group C,Mexico,MF,Héctor Herrera,Houston Dynamo FC,United States,37,0,1,1853,0,0.049,0
Group A,Netherlands,DF,Virgil van Dijk,Liverpool,England,21,1,0,1890,0,0.048,0
Group D,France,DF,Youssouf Fofana,Monaco,France,22,1,0,1876,0,0.048,0
Group A,Ecuador,DF,William Pacho,Antwerp,Belgium,22,0,1,1939,0,0.046,0
Group D,Tunisia,MF,Ellyes Skhiri,1. FC Köln,Germany,22,1,0,1951,0,0.046,0
Group E,Costa Rica,MF,Anthony Hernández,Puntarenas,Costa Rica,58,1,0,3282,0,0.027,0
Group A,Qatar,MF,Salem Al-Hajri,Al-Sadd,Qatar,121,1,1,7264,0,0.025,0
Group A,Qatar,DF,Tarek Salman,Al-Sadd,Qatar,103,1,1,7466,0,0.024,0
Group A,Ecuador,MF,Carlos Gruezo,FC Augsburg,Germany,15,0,0,1121,0,0,0
Group A,Ecuador,MF,Ayrton Preciado,Santos Laguna,Mexico,1,0,0,31,0,0,0
Group A,Ecuador,MF,Sebas Méndez,Los Angeles FC,United States,29,0,0,828,0,0,0
Group A,Ecuador,FW,Kevin Rodríguez,Imbabura,Ecuador,1,0,0,67,0,0,0
Group A,Netherlands,DF,Nathan Aké,Manchester City,England,13,0,0,852,0,0,0
Group A,Netherlands,DF,Tyrell Malacia,Manchester United,England,15,0,0,1023,0,0,0
Group A,Qatar,DF,Musab Kheder,Al-Sadd,Qatar,0,0,0,0,0,0,0
Group A,Qatar,MF,Mostafa Meshaal,Al-Sadd,Qatar,0,0,0,0,0,0,0
Group A,Senegal,DF,Pape Abou Cissé,Olympiacos,Greece,13,0,0,1162,0,0,0
Group A,Senegal,MF,Idrissa Gueye,Everton,England,10,0,0,741,0,0,0
Group A,Senegal,MF,Nampalys Mendy,Leicester City,England,7,0,0,206,0,0,0
Group A,Senegal,MF,Pape Matar Sarr,Tottenham Hotspur,England,2,0,0,111,0,0,0
Group B,England,DF,Kyle Walker,Manchester City,England,8,0,0,653,0,0,0
Group B,England,DF,Harry Maguire,Manchester United,England,9,0,0,511,0,0,0
Group B,England,MF,Kalvin Phillips,Manchester City,England,4,0,0,53,0,0,0
Group B,Iran,DF,Ehsan Hajsafi,AEK Athens,Greece,8,0,0,572,0,0,0
Group B,Iran,DF,Shojae Khalilzadeh,Al-Ahli Doha,Qatar,5,0,0,447,0,0,0
Group B,Iran,DF,Morteza Pouraliganji,Persepolis,Iran,8,0,0,720,0,0,0
Group B,Iran,MF,Vahid Amiri,Persepolis,Iran,5,0,0,282,0,0,0
Group B,Iran,MF,Saman Ghoddos,Brentford,England,8,0,0,156,0,0,0
Group B,Iran,DF,Rouzbeh Cheshmi,Esteghlal,Iran,12,0,0,965,0,0,0
Group B,Iran,DF,Abolfazl Jalali,Esteghlal,Iran,9,0,0,474,0,0,0
Group B,United States,DF,Sergiño Dest,Milan,Italy,9,0,0,373,0,0,0
Group B,United States,MF,Tyler Adams,Leeds United,England,13,0,0,1167,0,0,0
Group B,United States,DF,Antonee Robinson,Fulham,England,13,0,0,1109,0,0,0
Group B,United States,DF,Tim Ream,Fulham,England,15,0,0,1348,0,0,0
Group B,United States,MF,Luca de la Torre,Celta Vigo,Spain,5,0,0,50,0,0,0
Group B,United States,DF,Cameron Carter-Vickers,Celtic,Scotland,18,0,0,1620,0,0,0
Group B,Wales,DF,Chris Gunter,AFC Wimbledon,England,20,0,0,1755,0,0,0
Group B,Wales,DF,Neco Williams,Nottingham Forest,England,16,0,0,1106,0,0,0
Group B,Wales,DF,Chris Mepham,Bournemouth,England,15,0,0,1342,0,0,0
Group B,Wales,MF,Joe Allen,Swansea City,Wales,9,0,0,522,0,0,0
Group B,Wales,MF,Rubin Colwill,Cardiff City,Wales,10,0,0,296,0,0,0
Group C,Argentina,DF,Germán Pezzella,Real Betis,Spain,16,0,0,1199,0,0,0
Group C,Argentina,DF,Cristian Romero,Tottenham Hotspur,England,13,0,0,1091,0,0,0
Group C,Argentina,DF,Lisandro Martínez,Manchester United,England,21,0,0,1657,0,0,0
Group C,Argentina,DF,Nahuel Molina,Atlético Madrid,Spain,18,0,0,1485,0,0,0
Group C,Mexico,DF,César Montes,Monterrey,Mexico,16,0,0,964,0,0,0
Group C,Mexico,DF,Johan Vásquez,Cremonese,Italy,9,0,0,522,0,0,0
Group C,Mexico,MF,Andrés Guardado,Real Betis,Spain,13,0,0,574,0,0,0
Group C,Poland,DF,Matty Cash,Aston Villa,England,14,0,0,1047,0,0,0
Group C,Poland,DF,Jan Bednarek,Aston Villa,England,5,0,0,340,0,0,0
Group C,Poland,DF,Jakub Kiwior,Spezia,Italy,17,0,0,1471,0,0,0
Group C,Poland,DF,Bartosz Bereszyński,Sampdoria,Italy,15,0,0,1202,0,0,0
Group C,Poland,MF,Nicola Zalewski,Roma,Italy,16,0,0,981,0,0,0
Group C,Saudi Arabia,DF,Abdullah Madu,Al-Nassr,Saudi Arabia,6,0,0,433,0,0,0
Group C,Saudi Arabia,DF,Mohammed Al-Breik,Al-Hilal,Saudi Arabia,3,0,0,111,0,0,0
Group C,Saudi Arabia,MF,Abdulellah Al-Malki,Al-Hilal,Saudi Arabia,0,0,0,0,0,0,0
Group C,Saudi Arabia,FW,Saleh Al-Shehri,Al-Hilal,Saudi Arabia,3,0,0,35,0,0,0
Group C,Saudi Arabia,MF,Abdullah Otayf,Al-Hilal,Saudi Arabia,3,0,0,77,0,0,0
Group C,Saudi Arabia,DF,Hassan Al-Tambakti,Al-Shabab,Saudi Arabia,8,0,0,720,0,0,0
Group C,Saudi Arabia,MF,Nawaf Al-Abed,Al-Shabab,Saudi Arabia,6,0,0,168,0,0,0
Group C,Saudi Arabia,GK,Mohammed Al-Owais,Al-Hilal,Saudi Arabia,0,0,0,0,0,0,0
Group C,Saudi Arabia,GK,Nawaf Al-Aqidi,Al-Nassr,Saudi Arabia,0,0,0,0,0,0,0
Group C,Saudi Arabia,MF,Nasser Al-Dawsari,Al-Hilal,Saudi Arabia,7,0,0,497,0,0,0
Group C,Saudi Arabia,MF,Riyadh Sharahili,Abha,Saudi Arabia,8,0,0,717,0,0,0
Group D,Australia,DF,Bailey Wright,Sunderland,England,13,0,0,734,0,0,0
Group D,Australia,MF,Ajdin Hrustic,Hellas Verona,Italy,5,0,0,222,0,0,0
Group D,Australia,FW,Awer Mabil,Cádiz,Spain,6,0,0,239,0,0,0
Group D,Australia,GK,Andrew Redmayne,Sydney FC,Australia,7,0,0,0,0,0,0
Group D,Australia,DF,Thomas Deng,Albirex Niigata,Japan,34,0,0,4,0,0,0
Group D,Denmark,DF,Victor Nelsson,Galatasaray,Turkey,13,0,0,1170,0,0,0
Group D,Denmark,DF,Simon Kjær,Milan,Italy,9,0,0,623,0,0,0
Group D,Denmark,DF,Andreas Christensen,Barcelona,Spain,8,0,0,537,0,0,0
Group D,Denmark,MF,Thomas Delaney,Sevilla,Spain,12,0,0,533,0,0,0
Group D,France,DF,Raphaël Varane,Manchester United,England,11,0,0,774,0,0,0
Group D,France,DF,Dayot Upamecano,Bayern Munich,Germany,23,0,0,1865,0,0,0
Group D,France,DF,Ibrahima Konaté,Liverpool,England,4,0,0,280,0,0,0
Group D,France,MF,Eduardo Camavinga,Real Madrid,Spain,20,0,0,730,0,0,0
Group D,Tunisia,DF,Yassine Meriah,Espérance de Tunis,Tunisia,5,0,0,386,0,0,0
Group D,Tunisia,DF,Dylan Bronn,Salernitana,Italy,15,0,0,975,0,0,0
Group D,Tunisia,MF,Ferjani Sassi,Al-Duhail,Qatar,4,0,0,287,0,0,0
Group E,Costa Rica,GK,Keylor Navas,Paris Saint-Germain,France,0,0,0,0,0,0,0
Group E,Costa Rica,DF,Óscar Duarte,Al-Wehda,Saudi Arabia,7,0,0,630,0,0,0
Group E,Costa Rica,MF,Brandon Aguilera,Guanacasteca,Costa Rica,10,0,0,850,0,0,0
Group E,Costa Rica,GK,Patrick Sequeira,Lugo,Spain,0,0,0,0,0,0,0
Group E,Germany,DF,Thilo Kehrer,West Ham United,England,18,0,0,1478,0,0,0
Group E,Germany,DF,Lukas Klostermann,RB Leipzig,Germany,2,0,0,180,0,0,0
Group E,Japan,GK,Eiji Kawashima,Strasbourg,France,0,0,0,0,0,0,0
Group E,Japan,DF,Yuto Nagatomo,FC Tokyo,Japan,31,0,0,2312,0,0,0
Group E,Japan,DF,Maya Yoshida,Schalke 04,Germany,17,0,0,1519,0,0,0
Group E,Spain,DF,César Azpilicueta,Chelsea,England,17,0,0,950,0,0,0
Group E,Spain,DF,Pau Torres,Villarreal,Spain,16,0,0,1253,0,0,0
Group E,Spain,FW,Pablo Sarabia,Paris Saint-Germain,France,16,0,0,487,0,0,0
Group F,Belgium,DF,Wout Faes,Leicester City,England,13,0,0,1157,0,0,0
Group F,Belgium,DF,Leander Dendoncker,Aston Villa,England,13,0,0,572,0,0,0
Group F,Belgium,FW,Jérémy Doku,Rennes,France,10,0,0,210,0,0,0
Group F,Belgium,DF,Zeno Debast,Anderlecht,Belgium,26,0,0,2352,0,0,0
Group F,Canada,DF,Sam Adekugbe,Hatayspor,Turkey,13,0,0,993,0,0,0
Group F,Canada,MF,Liam Fraser,Deinze,Belgium,12,0,0,909,0,0,0
Group F,Canada,MF,Atiba Hutchinson,Beşiktaş,Turkey,1,0,0,70,0,0,0
Group F,Canada,MF,David Wotherspoon,St Johnstone,Scotland,6,0,0,210,0,0,0
Group F,Croatia,DF,Josip Stanišić,Bayern Munich,Germany,12,0,0,474,0,0,0
Group F,Croatia,DF,Martin Erlić,Sassuolo,Italy,10,0,0,869,0,0,0
Group F,Morocco,MF,Sofyan Amrabat,Fiorentina,Italy,20,0,0,1431,0,0,0
Group F,Morocco,DF,Nayef Aguerd,West Ham United,England,4,0,0,331,0,0,0
Group F,Morocco,MF,Hakim Ziyech,Chelsea,England,9,0,0,270,0,0,0
Group F,Morocco,MF,Azzedine Ounahi,Angers,France,14,0,0,1104,0,0,0
Group F,Morocco,DF,Jawad El Yamiq,Valladolid,Spain,8,0,0,436,0,0,0
Group G,Brazil,MF,Fred,Manchester United,England,11,0,0,710,0,0,0
Group G,Brazil,MF,Fabinho,Liverpool,England,21,0,0,1538,0,0,0
Group G,Cameroon,MF,Gaël Ondoua,Hannover 96,Germany,2,0,0,50,0,0,0
Group G,Cameroon,MF,Samuel Gouet,Mechelen,Belgium,10,0,0,308,0,0,0
Group G,Cameroon,MF,Pierre Kunde,Olympiacos,Greece,13,0,0,899,0,0,0
Group G,Cameroon,GK,Devis Epassy,Abha,Saudi Arabia,7,0,0,0,0,0,0
Group G,Cameroon,MF,Martin Hongla,Hellas Verona,Italy,10,0,0,613,0,0,0
Group G,Cameroon,DF,Enzo Ebosse,Udinese,Italy,15,0,0,941,0,0,0
Group G,Serbia,MF,Nemanja Maksimović,Getafe,Spain,12,0,0,715,0,0,0
Group G,Serbia,DF,Stefan Mitrović,Getafe,Spain,13,0,0,1034,0,0,0
Group G,Serbia,MF,Uroš Račić,Braga,Portugal,14,0,0,547,0,0,0
Group G,Serbia,MF,Ivan Ilić,Hellas Verona,Italy,8,0,0,703,0,0,0
Group G,Serbia,MF,Marko Grujić,Porto,Portugal,13,0,0,563,0,0,0
Group G,Switzerland,MF,Remo Freuler,Nottingham Forest,England,12,0,0,922,0,0,0
Group G,Switzerland,DF,Ricardo Rodriguez,Torino,Italy,14,0,0,1037,0,0,0
Group H,Ghana,DF,Denis Odoi,Club Brugge,Belgium,22,0,0,1692,0,0,0
Group H,Ghana,MF,Elisha Owusu,Gent,Belgium,13,0,0,636,0,0,0
Group H,Ghana,MF,Abdul Fatawu Issahaku,Sporting CP,Portugal,6,0,0,140,0,0,0
Group H,Ghana,DF,Gideon Mensah,Auxerre,France,7,0,0,630,0,0,0
Group H,Ghana,GK,Abdul Manaf Nurudeen,Eupen,Belgium,4,0,0,0,0,0,0
Group H,Ghana,DF,Baba Rahman,Reading,England,10,0,0,720,0,0,0
Group H,Ghana,DF,Daniel Amartey,Leicester City,England,12,0,0,914,0,0,0
Group H,Ghana,DF,Alidu Seidu,Clermont,France,14,0,0,1215,0,0,0
Group H,Portugal,MF,Vitinha,Paris Saint-Germain,France,20,0,0,1403,0,0,0
Group H,South Korea,DF,Kim Young-gwon,Ulsan Hyundai,South Korea,41,0,0,3534,0,0,0
Group H,Uruguay,DF,José Giménez,Atlético Madrid,Spain,15,0,0,1180,0,0,0
Group H,Uruguay,DF,Ronald Araújo,Barcelona,Spain,7,0,0,601,0,0,0
Group H,Uruguay,FW,Facundo Pellistri,Manchester United,England,1,0,0,66,0,0,0
Group H,Uruguay,DF,Matías Viña,Roma,Italy,7,0,0,297,0,0,0
Group H,Uruguay,DF,Sebastián Coates,Sporting CP,Portugal,16,0,0,1340,0,0,0
Group H,Uruguay,MF,Manuel Ugarte,Sporting CP,Portugal,20,0,0,1389,0,0,0
